intent,pattern,response_type,is_master,response
nib_info,apa pentingnya nib umkm,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
nib_info,keuntungan nib bagi pengusaha,static,false,"{""type"": ""text"", ""body"": ""Memiliki NIB (Nomor Induk Berusaha) memberikan banyak keuntungan bagi usaha Anda di Kabupaten Tegal: * ✅ **Legalitas Terjamin:** Usaha Anda diakui resmi oleh negara. * ✅ **Akses Perizinan:** Memudahkan pengurusan izin lanjutan (Sertifikat Halal, BPOM, dll). * ✅ **Bantuan & Hibah:** Menjadi syarat utama mendapatkan bantuan pemerintah atau KUR bank. * ✅ **Peluang Tender:** Bisa ikut serta dalam pengadaan barang/jasa pemerintah. NIB berlaku sebagai identitas tunggal pengganti TDP, API, dan akses kepabeanan. ✨""}"
lkpm_info,apa itu lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,cara lapor lkpm oss,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,jadwal pelaporan lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,tutorial isi lkpm online,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,lkpm triwulan berapa,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,siapa wajib lapor lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,kendala input lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,manfaat lapor lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,sanksi tidak lapor lkpm,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
lkpm_info,panduan lkpm umkm tegal,static,false,"{""type"": ""list"", ""title"": ""**LKPM** (Laporan Kegiatan Penanaman Modal) adalah laporan wajib bagi pelaku usaha mengenai perkembangan investasi dan kendala yang dihadapi. **Cara Lapor via OSS:**"", ""items"": [""Login ke *oss.go.id*"", ""Pilih menu **Pelaporan** -> **Pelaporan LKPM**."", ""Klik **Buat Laporan** untuk setiap lokasi usaha."", ""Isi data sesuai tahap usaha (Konstruksi atau Produksi/Komersial).  Pelaporan dilakukan berkala (Triwulan/Semester) tergantung skala usaha Anda. ✨""]}"
akta_lahir_info,syarat akta kelahiran tegal,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,cara buat akta lahir online,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,akta kelahiran anak baru lahir,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,biaya buat akta lahir,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,lama proses akta kelahiran,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,sipandu tegal akta lahir,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,cetak akta kelahiran mandiri,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,formulir f2.01 akta lahir,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,syarat akta lahir hilang,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
akta_lahir_info,akta kelahiran gratis tegal,static,false,"{""type"": ""text"", ""body"": ""Mengurus Akta Kelahiran di Kabupaten Tegal kini **GRATIS** dan bisa online via **Sipandu**. **Persyaratan:** * Surat Ket. Lahir (Desa/RS) * Buku Nikah Orang Tua * KK & KTP Orang Tua * Formulir F-2.01 (Unduh di *sipandu.tegalkab.go.id*) **Prosedur:** Daftar via Sipandu -> Upload Berkas -> Verifikasi -> Selesai. ⏱️ **Waktu:** 1 Hari Kerja (jika sistem lancar). Akta & KK baru bisa dicetak mandiri! ✨""}"
mati_info,cara buat akta kematian tegal,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,syarat akte kematian,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,biaya akta kematian,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,sipandu tegal akta kematian,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,dokumen urus orang meninggal,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,akta kematian berapa hari jadi,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,fungsi akta kematian,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,formulir akta kematian tegal,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,ktp jenazah akta kematian,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
mati_info,akta kematian online tegal,static,false,"{""type"": ""text"", ""body"": ""Akta Kematian penting untuk urusan waris, asuransi, dan update data KK. Layanan ini **GRATIS**. **Persyaratan:** * Surat Ket. Kematian (Desa/RS) * KK & KTP Asli Jenazah * Formulir F-2.01 via Sipandu * Putusan Pengadilan (jika jenazah tidak ditemukan) **Prosedur:** Ajukan via *sipandu.tegalkab.go.id*. Setelah disetujui dalam 1 hari kerja, Anda dapat mencetak Akta Kematian dan KK terbaru secara mandiri. ✨""}"
kk_info,cara buat kk baru tegal,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,syarat kartu keluarga slawi,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,daftar kk online sipandu,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,kk tambah anak tegal,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,syarat kk pindah datang,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,kk hilang ganti baru,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,cetak kk mandiri tegal,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,biaya urus kk dukcapil,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,formulir f-1.01 f-1.02 kk,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
kk_info,update kartu keluarga nikah,static,false,"{""type"": ""list"", ""title"": ""Mengurus Kartu Keluarga (KK) di Kabupaten Tegal kini GRATIS dan bisa dilakukan online melalui Sipandu. 👨‍👩‍👧‍👦✨"", ""items"": [""Syarat Utama:"", ""Formulir F-1.01 & F-1.02 (Unduh di sipandu.tegalkab.go.id)"", ""Buku Nikah/Akta Perkawinan"", ""KK Lama (untuk update/tambah anggota)"", ""Surat Ket. Lahir (untuk tambah anak)"", ""Prosedur:"", ""Ajukan di portal Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi 1 hari kerja"", ""Setelah disetujui, Anda bisa Cetak Mandiri dari rumah. ✨""]}"
surat_pindah_luar,surat pindah luar kabupaten,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,cara urus surat pindah keluar kabupaten tegal,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,syarat skpwni slawi,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
surat_pindah_luar,pindah domisili antar kabupaten tegal,static,false,"{""type"": ""list"", ""title"": ""Untuk mengurus surat pindah keluar Kabupaten Tegal (SKPWNI), layanannya GRATIS dan bisa diakses via Sipandu. 🚗✨"", ""items"": [""Syarat Dokumen:"", ""Formulir F-1.03 (Unduh di sipandu.tegalkab.go.id)"", ""Kartu Keluarga (KK) Asli"", ""Prosedur:"", ""Isi Formulir F-1.03"", ""Pilih menu 'Pindah Keluar' di Sipandu"", ""Upload scan berkas ASLI"", ""Verifikasi admin (1 hari kerja)"", ""Setelah disetujui, cetak SKPWNI secara mandiri untuk dibawa ke daerah tujuan. ✨""]}"
